sent_id,subject,relation,object,high_fidelity(sim>=90),correctness_%,correctness,completeness_of_sentence,minimality,accuracy_%
225,Haputale,is,Sri Lanka,False,72.7,0.727,0.882,0.879,82.9
225,The capital,is,"Sri Jayawardenepura Kotte, the language used in the country",True,100.0,1.0,0.882,0.636,83.9
225,The capital,is,Tamil and,True,100.0,1.0,0.882,0.848,91.0
225,The capital,is,the Sri Lankan Rupee,False,89.3,0.893,0.882,0.788,85.4
225,the language,used in in,the country,True,100.0,1.0,0.882,0.788,89.0
225,the language,used in,the country,True,100.0,1.0,0.882,0.818,90.0
225,Adisham Hall,is,Tamil and,True,100.0,1.0,0.882,0.848,91.0
225,Adisham Hall,is,"Sri Jayawardenepura Kotte, the language used in the country",True,100.0,1.0,0.882,0.636,83.9
225,Adisham Hall,is,the Sri Lankan Rupee,True,90.9,0.909,0.882,0.788,86.0
225,the currency,is,the Sri Lankan Rupee,False,89.7,0.897,0.882,0.788,85.6
225,the currency,is,"Sri Jayawardenepura Kotte, the language used in the country",True,100.0,1.0,0.882,0.636,83.9
225,the currency,is,Tamil and,True,100.0,1.0,0.882,0.848,91.0
225,Sri Jayawardenepura Kotte,is,the language used in the country,True,94.4,0.944,0.882,0.697,84.1
225,Adisham Hall,"located, located in",Haputale,False,71.9,0.719,0.882,0.818,80.6
225,The capital,is,Sri Lanka,True,100.0,1.0,0.882,0.848,91.0
225,The capital,The capital of,Sri Lanka,True,100.0,1.0,0.882,0.788,89.0
225,The capital,is Sri Jayawardenepura Kotte,the language,True,93.5,0.935,0.882,0.758,85.8
225,The capital,"the language used, used in",the country,True,92.3,0.923,0.882,0.727,84.4
225,The capital,Tamil,the currency,True,100.0,1.0,0.882,0.848,91.0
226,Adisham Hall,is in,"Haputale, Sri Lanka",True,100.0,1.0,0.875,0.767,88.1
226,Haputale,is,Sri Lanka,False,72.7,0.727,0.875,0.867,82.3
226,The capital,is,"Sri Jayawardenepura Kotte, the language spoken",True,100.0,1.0,0.875,0.7,85.8
226,The capital,is,Tamil and,True,100.0,1.0,0.875,0.833,90.3
226,The capital,is,the Sri Lankan Rupee,False,89.3,0.893,0.875,0.767,84.5
226,there,is,Tamil and,True,100.0,1.0,0.875,0.867,91.4
226,the currency,is,the Sri Lankan Rupee,False,89.7,0.897,0.875,0.767,84.6
226,the currency,is,"Sri Jayawardenepura Kotte, the language spoken",True,100.0,1.0,0.875,0.7,85.8
226,Sri Jayawardenepura Kotte,is,the language spoken,True,93.3,0.933,0.875,0.767,85.8
226,Adisham Hall,"is, is in",Haputale,False,73.5,0.735,0.875,0.8,80.3
226,The capital,is,Sri Lanka,True,100.0,1.0,0.875,0.833,90.3
226,The capital,The capital of,Sri Lanka,True,100.0,1.0,0.875,0.767,88.1
226,The capital,is Sri Jayawardenepura Kotte,the language,True,93.5,0.935,0.875,0.733,84.8
226,The capital,the language spoken is Tamil,the currency,True,100.0,1.0,0.875,0.7,85.8
227,Adisham Hall,located at,"Haputale, Sri Lanka",True,92.5,0.925,0.882,0.774,86.0
227,Haputale,is,Sri Lanka,False,44.4,0.444,0.882,0.871,73.2
227,Sri Jayawardenepura Kotte,is,"the capital of Sri Lanka, where the currency is the Sri Lankan Rupee and the language",True,100.0,1.0,0.882,0.355,74.6
227,Sri Jayawardenepura Kotte,is,Tamil,True,90.3,0.903,0.882,0.839,87.5
227,the currency,is,the Sri Lankan Rupee and the language used,True,100.0,1.0,0.882,0.645,84.2
227,the currency,is,the language,True,100.0,1.0,0.882,0.839,90.7
227,Adisham Hall,is,Tamil,False,83.3,0.833,0.882,0.871,86.2
227,the currency,is,Tamil,False,83.3,0.833,0.882,0.871,86.2
227,Adisham Hall,"located, located at",Haputale,False,71.9,0.719,0.882,0.806,80.2
227,Sri Jayawardenepura Kotte,"is the capital, the capital of",Sri Lanka,False,85.1,0.851,0.882,0.645,79.3
227,Sri Jayawardenepura Kotte,is,the currency,True,100.0,1.0,0.882,0.806,89.6
228,Ranil Wickremesinghe,is,the leader of Sri Lanka where the capital city is Sri Jayawardenepura Kotte and the currency,True,100.0,1.0,0.889,0.424,77.1
228,Ranil Wickremesinghe,is,the Sri Lankan rupee,True,92.7,0.927,0.889,0.788,86.8
228,the capital city,is,Sri Jayawardenepura Kotte and the currency,True,100.0,1.0,0.889,0.697,86.2
228,the capital city,is,the currency,True,100.0,1.0,0.889,0.818,90.2
228,the capital city,is,the Sri Lankan rupee,True,90.9,0.909,0.889,0.758,85.2
228,the capital city,is,the leader of Sri Lanka where the capital city is Sri Jayawardenepura Kotte and the currency,True,100.0,1.0,0.889,0.394,76.1
228,Adisham Hall,located in,the country,True,100.0,1.0,0.889,0.818,90.2
228,Adisham Hall,located at,Haputale,False,83.6,0.836,0.889,0.848,85.8
228,Ranil Wickremesinghe,"is the leader, the leader of",Sri Lanka,True,92.2,0.922,0.889,0.697,83.6
228,Ranil Wickremesinghe,is,the capital city,True,100.0,1.0,0.889,0.818,90.2
228,Adisham Hall,"is Sri Jayawardenepura Kotte the Sri Lankan rupee located, located in",the country,True,90.4,0.904,0.889,0.545,77.9
228,Adisham Hall,located at,Haputale,False,83.6,0.836,0.889,0.848,85.8
229,Adisham Hall,located in,"Haputale, Sri Lanka",True,100.0,1.0,0.867,0.759,87.5
229,Haputale,is,Sri Lanka,False,72.7,0.727,0.867,0.862,81.9
229,The capital,is as,Sri Jayawardenepura Kotte with Ranil Wickremesinghe,True,100.0,1.0,0.867,0.655,84.1
229,The capital,is as,its leader and the Rupee as its currency,False,89.4,0.894,0.867,0.586,78.2
229,Adisham Hall,"located, located in",Haputale,False,71.9,0.719,0.867,0.793,79.3
229,The capital,is,Sri Lanka,True,100.0,1.0,0.867,0.828,89.8
229,The capital,The capital of,Sri Lanka,True,100.0,1.0,0.867,0.759,87.5
229,The capital,"is Sri Jayawardenepura Kotte, Sri Jayawardenepura Kotte with",Ranil Wickremesinghe,True,95.0,0.95,0.867,0.586,80.1
229,The capital,is as,its leader,True,100.0,1.0,0.867,0.793,88.7
229,The capital,its leader as,its currency,False,84.7,0.847,0.867,0.759,82.4
230,Adisham Hall,located in,"Haputale, Sri Lanka, where the capital is called Sri Jayawardenepura Kotte",True,96.7,0.967,0.882,0.531,79.3
230,the capital,is called,Sri Jayawardenepura Kotte,True,93.2,0.932,0.882,0.781,86.5
230,Haputale,is,"Sri Lanka, where the capital is called Sri Jayawardenepura Kotte",False,87.8,0.878,0.882,0.625,79.5
230,Sri Lanka,is called,Sri Jayawardenepura Kotte,False,82.9,0.829,0.882,0.781,83.1
230,Ranil Wickremesinghe,is,a leader of Sri Lanka,True,92.9,0.929,0.882,0.75,85.4
230,Ranil Wickremesinghe,is,the Sri Lankan rupee,True,92.7,0.927,0.882,0.781,86.3
230,the currency,is,the Sri Lankan rupee,False,89.7,0.897,0.882,0.781,85.3
230,the currency,is,a leader of Sri Lanka,True,91.2,0.912,0.882,0.75,84.8
230,Adisham Hall,"located, located in",Haputale,False,71.9,0.719,0.882,0.812,80.4
230,Adisham Hall,called,Sri Lanka,False,88.5,0.885,0.882,0.844,87.0
230,Ranil Wickremesinghe,"called is a leader, a leader of",Sri Lanka,False,86.8,0.868,0.882,0.656,80.2
230,Ranil Wickremesinghe,the Sri Lankan rupee,the currency,True,93.6,0.936,0.882,0.75,85.6
231,The main ethnic group,are,the Japanese,True,100.0,1.0,0.917,0.781,89.9
231,The main ethnic group,is,Tarō Asō,True,93.5,0.935,0.917,0.781,87.8
231,the leader,is,Tarō Asō,True,90.0,0.9,0.917,0.844,88.7
231,the leader,are,the Japanese,True,100.0,1.0,0.917,0.844,92.0
231,Akita Museum,is in,"Akita, Akita which is part of Japan and the Akita Prefecture",True,90.6,0.906,0.917,0.531,78.5
231,Akita,is,part of Japan and the Akita Prefecture,False,84.5,0.845,0.917,0.719,82.7
231,The main ethnic group,"are, The main ethnic group in",Japan,True,92.3,0.923,0.917,0.656,83.2
231,The main ethnic group,are the Japanese,the leader,True,100.0,1.0,0.917,0.719,87.9
231,Akita Museum,"Tarō Asō, Akita Museum of",Art,True,90.6,0.906,0.917,0.75,85.8
231,Akita Museum,"is, is in",Akita Akita,True,90.0,0.9,0.917,0.781,86.6
231,Akita Museum,"is part, part of",Japan the Akita Prefecture,False,79.5,0.795,0.917,0.688,80.0
232,The Akita Museum of Art,located in,"Akita, Akita which is located in Japan",True,100.0,1.0,0.8,0.641,81.4
232,Akita,is located in,which,True,100.0,1.0,0.8,0.872,89.1
232,Akita,located in,Japan,True,100.0,1.0,0.8,0.897,89.9
232,Akita,is,Akita which is located in Japan,True,100.0,1.0,0.8,0.795,86.5
232,The leader,is,Taro Aso and the main ethnic group in Japan,True,100.0,1.0,0.8,0.692,83.1
232,The leader,is,the main ethnic group in Japan,True,100.0,1.0,0.8,0.769,85.6
232,The leader,is,the Japanese,False,74.3,0.743,0.8,0.872,80.5
232,The Akita Museum of Art,is,the Japanese,False,85.2,0.852,0.8,0.795,81.6
232,which,is,the Japanese,False,72.7,0.727,0.8,0.897,80.8
232,Akita,is,part of Akita Prefecture,False,74.4,0.744,0.8,0.846,79.7
232,The Akita Museum of Art,"located, located in",Akita,False,88.3,0.883,0.8,0.769,81.7
232,The Akita Museum of Art,located,Akita,True,100.0,1.0,0.8,0.821,87.4
232,The Akita Museum of Art,"located, located in",Japan,False,89.9,0.899,0.8,0.769,82.3
232,The leader,"is, The leader of",Japan,True,90.5,0.905,0.8,0.821,84.2
232,The leader,"is Taro Aso, the main ethnic group in",Japan,True,94.7,0.947,0.8,0.718,82.2
232,The leader,is the Japanese,Akita,False,80.9,0.809,0.8,0.846,81.8
232,Akita,"is part, part of",Akita Prefecture,False,65.3,0.653,0.8,0.821,75.8
233,Akita Museum of Art,is in,"the city of Akita, Japan",True,100.0,1.0,0.867,0.667,84.5
233,Akita,is,Japan,True,100.0,1.0,0.867,0.909,92.5
233,The main ethnic group,are,the Japanese,False,84.7,0.847,0.867,0.788,83.4
233,the leader,is,Taro Aso and Akita,True,100.0,1.0,0.867,0.788,88.5
233,the leader,is,Akita,True,100.0,1.0,0.867,0.879,91.5
233,the leader,are,the Japanese,False,75.7,0.757,0.867,0.848,82.4
233,Akita,is,part of Akita Prefecture,False,74.4,0.744,0.867,0.818,81.0
233,Akita,is,Taro Aso and Akita,True,100.0,1.0,0.867,0.818,89.5
233,Akita Museum of Art,"is, is in",the city,True,94.4,0.944,0.867,0.727,84.6
233,Akita Museum of Art,the city of,Akita,True,100.0,1.0,0.867,0.758,87.5
233,Akita Museum of Art,are,Japan,True,100.0,1.0,0.867,0.818,89.5
233,Akita Museum of Art,The main ethnic group in,Japan,True,100.0,1.0,0.867,0.697,85.5
233,Akita Museum of Art,are the Japanese,the leader,False,88.3,0.883,0.867,0.727,82.6
233,Akita,"is Taro Aso is part, part of",Akita Prefecture,False,74.6,0.746,0.867,0.697,77.0
234,Amdavad ni Gufa,located in,"Gujarat, Ahmedabad, India",True,100.0,1.0,0.867,0.692,85.3
234,Gujarat's leader,known as,the Gujarat Legislative Assembly,True,91.6,0.916,0.867,0.692,82.5
234,Gujarat's leader,is,Narendra Modi,True,91.8,0.918,0.867,0.808,86.4
234,the leader,is,Narendra Modi,False,89.8,0.898,0.867,0.808,85.8
234,the leader,is known as,Gujarat's leader,True,100.0,1.0,0.867,0.731,86.6
234,Amdavad ni Gufa,"located, located in",Gujarat Ahmedabad India,False,80.8,0.808,0.867,0.654,77.6
234,Gujarat's leader,"known, known as",the Gujarat Legislative Assembly,False,86.0,0.86,0.867,0.654,79.4
234,Gujarat's leader,the leader of,the leader,True,100.0,1.0,0.867,0.731,86.6
234,Gujarat's leader,Narendra Modi,India,True,92.5,0.925,0.867,0.808,86.7
235,Amdavad ni Gufa,located in,"Gujarat, Ahmedabad which is in India",True,100.0,1.0,0.857,0.621,82.6
235,Gujarat,is in,India,True,100.0,1.0,0.857,0.862,90.6
235,Gujarat,is,Ahmedabad,True,100.0,1.0,0.857,0.897,91.8
235,The leader,is,Narendra Modi but the leader of Gujarat,True,100.0,1.0,0.857,0.655,83.7
235,The leader,is,the leader of Gujarat,True,100.0,1.0,0.857,0.759,87.2
235,The leader,is,the Gujarat Legislative Assembly,False,88.0,0.88,0.857,0.759,83.2
235,Amdavad ni Gufa,is,the Gujarat Legislative Assembly,True,90.3,0.903,0.857,0.724,82.8
235,which,is,the Gujarat Legislative Assembly,False,87.7,0.877,0.857,0.793,84.2
235,Amdavad ni Gufa,is,Narendra Modi but the leader of Gujarat,True,100.0,1.0,0.857,0.621,82.6
235,Amdavad ni Gufa,is,the leader of Gujarat,True,100.0,1.0,0.857,0.724,86.0
235,which,is,Narendra Modi but the leader of Gujarat,True,100.0,1.0,0.857,0.69,84.9
235,which,is,the leader of Gujarat,True,100.0,1.0,0.857,0.793,88.3
235,Amdavad ni Gufa,"located, located in",Gujarat,False,88.3,0.883,0.857,0.759,83.3
235,Amdavad ni Gufa,is,Ahmedabad,True,100.0,1.0,0.857,0.828,89.5
235,Amdavad ni Gufa,"is, is in",India,True,93.1,0.931,0.857,0.759,84.9
235,The leader,"is, The leader of",India,True,90.5,0.905,0.857,0.759,84.0
235,The leader,"is Narendra Modi, the leader of",Gujarat,True,91.7,0.917,0.857,0.69,82.1
236,Amdavad ni Gufa,is in,"Gujarat, Ahmedabad which is in India",True,93.9,0.939,0.929,0.593,82.0
236,Gujarat,is in,India,False,81.2,0.812,0.929,0.852,86.4
236,Gujarat's leader,is,the Gujarat Legislative Assembly and Narendra Modi,True,100.0,1.0,0.929,0.63,85.3
236,Gujarat's leader,is,Narendra Modi,True,100.0,1.0,0.929,0.815,91.5
236,Gujarat's leader,is,the prime minister of India,True,93.2,0.932,0.929,0.704,85.5
236,Amdavad ni Gufa,is,the prime minister of India,True,93.0,0.93,0.929,0.667,84.2
236,which,is,the prime minister of India,True,90.9,0.909,0.929,0.741,86.0
236,Amdavad ni Gufa,"is, is in",Gujarat Ahmedabad,True,95.1,0.951,0.929,0.704,86.1
236,Amdavad ni Gufa,"is, is in",India,False,80.8,0.808,0.929,0.741,82.6
236,Gujarat's leader,"is the Gujarat Legislative Assembly is the prime minister, the prime minister of",India,False,89.7,0.897,0.929,0.407,74.4
237,Amdavad ni Gufa,located in,"Ahmedabad, Gujarat, India;",True,100.0,1.0,0.923,0.6,84.1
237,Amdavad ni Gufa,led,"led by the Gujarat Legislative Assembly, including leader T S Thakur",True,95.7,0.957,0.923,0.25,71.0
237,Amdavad ni Gufa,led by,the Gujarat Legislative Assembly,True,91.1,0.911,0.923,0.55,79.5
237,Amdavad ni Gufa,including,leader T S Thakur,True,91.1,0.911,0.923,0.6,81.1
237,Gujarat,is,India,False,76.9,0.769,0.923,0.85,84.7
237,Amdavad ni Gufa,"located, located in",Ahmedabad Gujarat,False,78.2,0.782,0.923,0.6,76.8
237,Amdavad ni Gufa,led,India,False,86.4,0.864,0.923,0.75,84.6
237,Amdavad ni Gufa,by,the Gujarat Legislative Assembly,True,90.3,0.903,0.923,0.6,80.9
237,Amdavad ni Gufa,the Gujarat Legislative Assembly including,leader T S Thakur,False,88.2,0.882,0.923,0.4,73.5
238,The 476 bed,is situated in,The 476 bed Ampara Hospital,True,100.0,1.0,0.889,0.593,82.7
238,The 476 bed,situated in,the Eastern Province state of Sri Lanka where Austin Fernando is the leader,True,100.0,1.0,0.889,0.333,74.1
238,Austin Fernando,is,the leader,True,100.0,1.0,0.889,0.815,90.1
238,The 476 bed,is,Ampara Hospital,True,100.0,1.0,0.889,0.778,88.9
238,The country's leader,is,Ranil Wickremesinghe,False,79.5,0.795,0.889,0.778,82.1
238,The 476 bed Ampara Hospital,situated,Ampara Hospital,True,100.0,1.0,0.889,0.704,86.4
238,The 476 bed Ampara Hospital,"situated, situated in",the Eastern Province state,True,92.5,0.925,0.889,0.556,79.0
238,The 476 bed Ampara Hospital,the Eastern Province state of,Sri Lanka,True,100.0,1.0,0.889,0.556,81.5
239,Ampara Hospital,has,476 beds,False,66.7,0.667,0.875,0.815,78.6
239,Ampara Hospital,is located in,"Ampara Hospital, which has 476 beds,",True,91.7,0.917,0.875,0.593,79.5
239,Ampara Hospital,located in,the Eastern Province of Sri Lanka led by Austin Fernando,False,87.8,0.878,0.875,0.481,74.5
239,the Eastern Province of Sri Lanka led by Austin Fernando,led by,Austin Fernando,True,91.3,0.913,0.875,0.481,75.6
239,The leader,is,Ranil Wickremesinghe,False,71.7,0.717,0.875,0.815,80.2
239,Ampara Hospital,has,476 beds,False,66.7,0.667,0.875,0.815,78.6
239,Ampara Hospital,"located, located in",the Eastern Province,False,80.9,0.809,0.875,0.704,79.6
239,Ampara Hospital,the Eastern Province of,Sri Lanka,False,89.9,0.899,0.875,0.704,82.6
239,Ampara Hospital,the Eastern Province led by,Austin Fernando,False,82.0,0.82,0.875,0.667,78.7
239,The leader,"is, The leader of",Sri Lanka,True,92.0,0.92,0.875,0.704,83.3
240,There,are,476 beds at Ampara Hospital in the Eastern Province of Sri Lanka where Austin Fernando is the leader,True,100.0,1.0,0.895,0.286,72.7
240,Austin Fernando,is,the leader,True,100.0,1.0,0.895,0.821,90.5
240,Another leader,is,Ranil Wickremesinghe,False,75.4,0.754,0.895,0.821,82.3
240,Another leader,"476 beds at, 476 beds in, the Eastern Province of is the leader, Another leader within",the country,False,89.0,0.89,0.895,0.286,69.0
241,Julia Morgan,was born in,who,False,85.7,0.857,0.944,0.76,85.4
241,Julia Morgan,born in,California,False,59.1,0.591,0.944,0.8,77.8
241,Julia Morgan,designed,"the Asilomar Conference Grounds, the Los Angeles Herald examiner building, The Riverside Art Museum and Hearst Castle",True,94.4,0.944,0.944,0.2,69.6
241,the Asilomar Conference Grounds,is,"the Los Angeles Herald examiner building, The Riverside Art Museum and Hearst Castle",True,91.2,0.912,0.944,0.28,71.2
241,Julia Morgan,"born, born in",California,False,52.0,0.52,0.944,0.76,74.1
241,Julia Morgan,designed,the Asilomar Conference Grounds,False,83.5,0.835,0.944,0.72,83.3
242,Julia Morgan,was,an architect born in California,False,87.1,0.871,0.895,0.692,81.9
242,an architect,born in in,California,False,78.4,0.784,0.895,0.769,81.6
242,an architect,born in,California,False,78.4,0.784,0.895,0.808,82.9
242,She,designed,"Asilomar Conference Grounds, The Riverside Art Museum, Hearst Castle and the Los Angeles Herald Examiner building",True,96.2,0.962,0.895,0.308,72.2
242,Asilomar Conference Grounds,is,"The Riverside Art Museum, Hearst Castle and the Los Angeles Herald Examiner building",True,90.1,0.901,0.895,0.346,71.4
242,Julia Morgan,"was an architect, an architect born, born in",California,False,72.5,0.725,0.895,0.577,73.2
242,She,designed,Asilomar Conference Grounds,False,88.9,0.889,0.895,0.808,86.4
242,She,designed,The Riverside Art Museum Hearst Castle the Los Angeles Herald Examiner building,True,90.0,0.9,0.895,0.462,75.2
243,Asilomar Conference Grounds,were designed by,Julia Morgan,True,100.0,1.0,0.952,0.765,90.6
243,Julia Morgan,born in in,California,False,65.2,0.652,0.952,0.824,80.9
243,Julia Morgan,born in,California,False,65.2,0.652,0.952,0.853,81.9
243,Julia Morgan,is known,who,True,100.0,1.0,0.952,0.853,93.5
243,Julia Morgan,known,"a number of buildings, including Hearst Castle and The Riverside Art Museum, and her work in San Francisco's Chinatown",True,96.1,0.961,0.952,0.353,75.5
243,who,including,"Hearst Castle and The Riverside Art Museum, and her work in San Francisco's Chinatown",True,94.4,0.944,0.952,0.529,80.8
243,who,including,The Riverside Art Museum,False,89.9,0.899,0.952,0.824,89.2
243,who,including,her work in San Francisco's Chinatown,False,89.1,0.891,0.952,0.765,86.9
243,Asilomar Conference Grounds,designed by,Julia Morgan,True,100.0,1.0,0.952,0.794,91.5
243,Asilomar Conference Grounds,"Julia Morgan born, born in",California,False,79.6,0.796,0.952,0.735,82.8
243,Asilomar Conference Grounds,"known, known for",a number,True,92.9,0.929,0.952,0.765,88.2
243,Asilomar Conference Grounds,a number of,buildings,False,88.6,0.886,0.952,0.794,87.7
243,Asilomar Conference Grounds,a number including,Hearst Castle and The Riverside Art Museum her work,True,96.3,0.963,0.952,0.559,82.5
243,Asilomar Conference Grounds,her work in,San Francisco's Chinatown,True,91.7,0.917,0.952,0.735,86.8
